id,link,title,availability,description,image link,price,sale price,brand,mpn,identifier exists,condition,item group id,product details,unit price measure,unit price base measure,shipping weight,additional image links
a440512e-b9e3-1724-fb83-2adbdcacb717,https://www.natole.store/product-page/%D1%80%D0%B8%D0%B1%D0%BD%D0%B0-%D0%BF%D0%B0%D0%B2%D1%83%D1%82%D0%B8%D0%BD%D0%B0-%D0%B7%D1%96-%D1%81%D0%BC%D0%B0%D0%BA%D0%BE%D0%BC-%D0%BA%D1%80%D0%B5%D0%B2%D0%B5%D1%82%D0%BE%D0%BA?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Рибна павутина зі смаком Креветок 1кг,instock,<p>Ніжна рибна павутинка з тонким смаком креветок </p><p></p><p>Фасування 1кг</p>,https://static.wixstatic.com/media/3df2bb_04bdcfa8e664475f80a06b21300d05e1~mv2.jpg/v1/fit/w_3000%2Ch_3000%2Cq_90/file.jpg,500,500,Natole store,a440512e-b9e3-1724-fb83-2adbdcacb717,true,new,,,,,1.0 kg,
549f9587-b9e2-0bfb-54de-b214e19d7fef,https://www.natole.store/product-page/%D1%96%D0%BA%D1%80%D0%B0-%D1%82%D0%BE%D0%B2%D1%81%D1%82%D0%BE%D0%BB%D0%BE%D0%B1%D0%B0-0-5?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Ікра товстолоба 0.5,instock,<p>Ікра товстолоба сушена</p><p>Фасування 0.5кг</p>,https://static.wixstatic.com/media/3df2bb_9d836e57218f40fd935f8531ded90b17~mv2.jpg/v1/fit/w_3000%2Ch_3000%2Cq_90/file.jpg,589,589,Natole store,549f9587-b9e2-0bfb-54de-b214e19d7fef,true,new,,,,,0.5 kg,
f56520de-cb54-0ad1-903a-fa17217aa0fa,https://www.natole.store/product-page/%D0%BF%D0%B0%D1%80%D0%BC%D0%B5%D0%B7%D0%B0%D0%BD-gojus-gold-%D0%B2%D0%B0%D0%B3%D0%BE%D0%B2%D0%B8%D0%B9?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Пармезан Gojus Gold  500 грам ( у вакуумі),instock,"<p>Пармезан Gojus Gold Польського виробництва </p><p></p><p>-УВАГА- </p><p>Продукт ваговий , перед сплатою проконсультуйтесь з менеджером !!!</p>",https://static.wixstatic.com/media/3df2bb_6db3b684557e46b5a8b62c56e52576d0~mv2.jpg/v1/fit/w_2160%2Ch_2160%2Cq_90/file.jpg,293,293,Natole store,f56520de-cb54-0ad1-903a-fa17217aa0fa,true,new,,,,,1.0 kg,
00388,https://www.natole.store/product-page/%D0%BA%D0%BE%D0%B2%D0%B1%D0%B0%D1%81%D0%B0%D1%81-%D0%BA-%D0%B2-%D1%81-%D0%BD%D0%B0%D0%BF%D0%BE%D0%BB%D1%96-napoli?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Ковбасас/к в/с Наполі (Napoli) 1кг,instock,"<p>Ковбаса с/к в/с Наполі (Napoli)</p><p>Оболонка неїстівна, містить підсолоджувач ТУ У 15.1 32122069.</p><p>004:2011 Упаковано в захисному середовищі Склад: свинина знежилована нежирна 83%, сало ковбасне хребтове 11%, сіль морська, декстроза, підсилювач смаку та аромату Е621, спецій, антиоксидант Е300, екстракти спецій, чукор, регулятор кислотності Е330, антиоксидант Е316, ароматизатор, глюкоз8, Коптильний ароматизатор, підсолоджувач Е955, ароматична суміш (ароматизатори, картопляний мальтодекстрин), стартова культура, консервант Е250. Може містити сліди яєчних, молочних продуктів, глютену, гірчиці, селери.</p><p>Спеціальні умови зберігання: за температури від ОС до 6Сі відносної вологості повітря від 75% до 78%. Дозволяється білий маліт солі на поверхні оболонки Країна походження: Україна</p>",https://static.wixstatic.com/media/3df2bb_c05d726641ab47ecad72d9343a5364ae~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,481,481,Natole store,00388,true,new,,,,,,
00387,https://www.natole.store/product-page/%D0%BA%D0%BE%D0%B2%D0%B1%D0%B0%D1%81%D0%B0-%D1%81-%D0%BA-%D0%B2-%D1%81-%D0%BF%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D1%81%D1%8C%D0%BA%D0%B0?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Ковбаса с/к в/с Президентська 1кг,instock,"<p>Ковбаса с/к в/с Президентська</p><p>Упаковано під вакуумом Оболонка неїстівна. Склад: свинина</p><p>знежилована нежирна-48%, сало ковбасне хребтове -29%,</p><p>яловичина знежилована першого сорту-19%, сіль кухонна, спеції та екстракти спецій (перець чорний, перець білий, мускатний горіх, часник), підсилюзач смаку та аромату Е621,</p><p>антиоксидант Е316, глюкоза, стартова культура, консервант</p><p>Е250. Може ністити сліди яєчних, молочних продуктів,</p><p>*лютену, гірчиці, селери.Спеціальні унови зберігання: повестрати за твиператури від ОС до 6С відносної вологості</p><p>повержні оболонки.</p><p>поверх нід73% до 78%. До зна пясть ся</p>",https://static.wixstatic.com/media/3df2bb_2fc3ad09647e4107897e8c9056b6133d~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,494,494,Natole store,00387,true,new,,,,,,
c2a270ae-e146-eea3-a92d-8adbefdb4505,https://www.natole.store/product-page/%D0%BA%D0%BE%D0%B2%D0%B1%D0%B0%D1%81%D0%B0-%D1%81-%D0%BA-%D0%B2-%D1%81-%D0%BC%D0%B0%D1%85%D0%B0%D0%BD-%D0%BF%D0%BE-%D1%82%D0%B0%D1%82%D0%B0%D1%80%D1%81%D1%8C%D0%BA%D0%B8?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Ковбаса с/к в/с Махан по-татарськи,instock,"<p>Ковбаса с/к в/с Махан по-татарськи</p><p>ТУ У 15.1 32122069 004:2011 Оболонка неістівна. Упаковано під</p><p>вакуумом Склад: конина знежилована першого сорту - 52%, конина знежилована вищого сорту - 24%, сало ковбасне</p><p>бокове - 19%, сіль кухонна, спеції та екстракти спецій (перець чорний, перець білий, мускатний горіх, часник), підсилювач смаку та аромату Е621, антиоксидант Е316, коріандр, регулятор кислотності Е575, глюкоза, стартова культура, консервант Е250. Може містити сліди яєчних, молочних продуктів, глютену, гірчиці, селери. Спеціальні умови зберігання: зберігати за температури від ОС до 6С і відносної вологості повітря від 75% до 78%. Дозволяється білий напіт солі на поверхні оболонки.</p>",https://static.wixstatic.com/media/3df2bb_756d57897bbe4de297d38e5ca51c2eec~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,429,429,Natole store,c2a270ae-e146-eea3-a92d-8adbefdb4505,true,new,,,,,,
ba5d4a6d-b0ee-c33f-5b2e-955eec4b37dc,https://www.natole.store/product-page/%D0%BA%D0%BE%D0%B2%D0%B1%D0%B0%D1%81%D0%B0-%D1%81-%D0%BA-%D0%B2-%D1%81-%D1%81%D1%83%D1%88%D0%B5%D0%BD%D0%B0-%D0%B7%D1%96-%D1%81%D0%B2%D0%B8%D0%BD%D0%B8%D0%BD%D0%BE%D1%8E-%D1%80%D0%B0%D0%BD%D1%87%D0%BE?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Ковбаса с/к в/с Сушена зі свининою Ранчо 1кг,instock,"<p>Ковбаса с/к в/с Сушена зі свининою Ранчо</p><p></p><p>Оболонка неістівна Упаковано в захисному середовищі Складі</p><p>свинина энежилована нежирна 48%, сало ковбасне бокове 29%,</p><p>яловичина знежилована другого сорту-19%, сіль кухонна, спеції .та екстракти спецій (перець чорний, перець білий, мускатний горіх, часник), підсилювач смаку та аромату Е621, антиоксидант Е316, глюкоза, стабілізатор Е451, декстроза, ароматизатор салямі, стартова культура, консервант Е250. Може містити сліди яечних, молочних продуктів, глютену, гірчиці, селери.</p><p>Спеціальні умови зберігання: зберігати за температури від оС</p><p>Д0 6С і відносної вологості повітря від 75% до 78%. Допускається білий наліт солі на поверхні оболонки.</p>",https://static.wixstatic.com/media/3df2bb_22cb02ac7fa34a9796c5d1b1b6cf949d~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,445,445,Natole store,ba5d4a6d-b0ee-c33f-5b2e-955eec4b37dc,true,new,,,,,,
00385,https://www.natole.store/product-page/%D0%BA%D0%BE%D0%B2%D0%B1%D0%B0%D1%81%D0%B0-%D1%81-%D0%BA-%D0%B2-%D1%81-%D1%81%D1%83%D1%88%D0%B5%D0%BD%D0%B0-%D0%B7-%D1%8F%D0%BB%D0%BE%D0%B2%D0%B8%D1%87%D0%B8%D0%BD%D0%BE%D1%8E-%D1%80%D0%B0%D0%BD%D1%87%D0%BE?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Ковбаса с/к в/с Сушена з яловичиною Ранчо,instock,"<p>Ковбаса с/к в/с Сушена з яловичиною Ранчо</p><p>Оболонця неістівна ТУ У 15.1.32122069.004:2011 Улаковано в</p><p>захисному середовиш/ Складяловичина знажилована першого</p><p>сорту 29%, сало ковбасне бокове 29%, яловичина знажилована</p><p>вицого вірту - 19%, свинина знежилована нежирна - 19%, сіль кухонна, прянощі то екстракти прянощів (перець чорний, перець Ялий, коріандр, часнию), підсилювач смаку та зромату 6621, актіоксидант Е316, глюкоза, стартова культура, консервант Е20. Може містити сліди дечних, молочних продуктів, глютену, гірчиці, селери. Спаціальні умови збарігания.</p><p>зберігати за температури від 0 С до 6 С І відносиої вологості повітря від 75% до 78%. Допускається білий наліт солі на поверхит</p><p>обопанки.</p>",https://static.wixstatic.com/media/3df2bb_4f5f7963575e4b1b892fe8050ae7bb67~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,475,475,Natole store,00385,true,new,,,,,,
93880aa3-f1f7-e25b-9a73-b3b71e7c19fd,https://www.natole.store/product-page/%D0%BA%D0%BE%D0%B2%D0%B1%D0%B0%D1%81%D0%B0-%D1%81-%D0%BA-%D0%B2-%D1%81-%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%B0?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Ковбаса с/к в/с Українська 1кг,instock,"<p>Ковбаса с/к в/с Українська</p><p>Оболонка неїстівна ОСТУ 4427:2005 Упаковано в захисному середовищі Склад: яловичина знежилована вищого сорту -73%, сало ковбасне хребтове 24%, сіль кухонна, цукор, перець чорний мелений, горіх мускатний мелений, консервант Е250.</p><p>Може и істити сліди яечних, молочних продуктів, глютену. гірчиці, селери Спеціальні умови зберігання: зберігати за температури від ОС до 6С і відносної вологості повітря від 75% до 78%. Дозволяється білий наліт солі на поверхні оболонки</p>",https://static.wixstatic.com/media/3df2bb_dfc5177f9735438fb2957dd8a4025a5e~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,611,611,Natole store,93880aa3-f1f7-e25b-9a73-b3b71e7c19fd,true,new,,,,,,
43f37681-2f32-35ef-0cc8-b098f5e31ad9,https://www.natole.store/product-page/%D1%81%D0%B8%D1%80-%D1%82%D0%B2%D0%B5%D1%80%D0%B4%D0%B8%D0%B9-%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9-%D1%82%D1%80%D0%B0%D0%B4%D0%B8%D1%86%D1%96%D0%B9%D0%BD%D0%B8%D0%B9?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сир твердий «Український традиційний»,instock,"<p>Сир твердий «Український традиційний»</p><p>50% жиру в сухій речовині, </p><p>ТУ 7 10.5-30873067-007:2015</p><p>Склад: молото коров яче пастеризоване, сіль» вухонна, агент твердіння хлорид зальцію, вонсерван нітрат вахіт, закваска чистих культур молочно-зисе лих бактерій, молотозсідальний ферментний препарат мікробіального походення, барвния екстракт аннато</p><p>Спеціальні умови зберігання:</p><p>За відносної вологості повітря (80-85)% та за температури від 0°С до 6°.</p>",https://static.wixstatic.com/media/3df2bb_ccb6a5dde03a48a09081e6e96c02d84c~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,336,336,Natole store,43f37681-2f32-35ef-0cc8-b098f5e31ad9,true,new,,,,,,
d5634457-44c7-7f16-1b39-6a6801acb01d,https://www.natole.store/product-page/%D1%81%D0%B8%D1%80-%D1%82%D0%B2%D0%B5%D1%80%D0%B4%D0%B8%D0%B9-%D0%BA%D0%BE%D1%80%D0%BE%D0%BB%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Сир твердий ""Королівський""",instock,"<p>Сир твердий ""Королівський""</p><p>50% жиру в сухій речовині</p><p>ТУ У 10.5-30873067-007:2015</p><p>Склад МОЛОКО коровʼяче пастеризоване, сіль кухонна, агент твердіння хлорид кальцію (Е509), консервант нітрат калію (E252), закваска чистих культур молочно-кислих бактерій, молокозсідальний ферментний препарат мікробіального</p><p>походження, барвник аннато (Е160b).</p>",https://static.wixstatic.com/media/3df2bb_d2780eba48144156a73b83fe716ac1db~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,364,364,Natole store,d5634457-44c7-7f16-1b39-6a6801acb01d,true,new,,,,,,
b97ce758-6346-2b12-64e3-21f8cb60f9ea,https://www.natole.store/product-page/%D1%81%D0%B8%D1%80-%D1%82%D0%B2%D0%B5%D1%80%D0%B4%D0%B8%D0%B9-%D0%B3%D0%BE%D0%BB%D0%BB%D0%B0%D0%BD%D0%B4%D1%81%D1%8C%D0%BA%D0%B8%D0%B9-%D0%B1%D1%80%D1%83%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сир твердий «Голландський брусковий»,instock,"<p>Сир твердий «Голландський брусковий»</p><p>45% хиру в</p><p>сухій речовині, згідно з ДСТУ 6003:2008. Свлад: колоко коров яче пастеризоване, сіль кухонна, аген твердіння хлорид кальцію, консервант нітрат залід, захваста мезо-термофільних вультр молочновислих бактерій, молокозсідальний ферментний препарат мікробіального походження, барвнив екстракт- аннато Номер партії (I), маса нетто та дата «Ввити 108 вказані на стіжері. Спеціальні умови зберігання за температури від 0°С до 6°С.</p>",https://static.wixstatic.com/media/3df2bb_b96bfae330b74fddbda30d464ac4aa7d~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,364,364,Natole store,b97ce758-6346-2b12-64e3-21f8cb60f9ea,true,new,,,,,,
2ea1d8db-0244-5eb4-fb92-1fdd1c46cc6e,https://www.natole.store/product-page/%D1%81%D0%B8%D1%80-%D1%82%D0%B2%D0%B5%D1%80%D0%B4%D0%B8%D0%B9-%D0%BF%D1%80%D1%8F%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сир твердий «Пряжений»,instock,"<p>Сир твердий «Пряжений»</p><p>50% хиру в сухій речовині,</p><p>ТУ У 10.5-30873067-007:20I5</p><p>Склад: молоко коров яче пастеризоване, сіль кухонна, агент твердіння хлорид кальцію консервант нітрат калір, ароматизатор «Пряжене молоко», закваска чистих культур молочно-кислих бактерій, молокозсідальний ферментний препарат мікробіального</p><p>походження</p><p>Еомер партії</p><p>барвник екстракт аннато.</p><p>(I), маса нетто та дата «Вжити до»</p><p>вказані на стікері. Спеціальні умови зберігання: за відносної вологості повітря (80-85)% та за температури від 0°С до 6°С.</p>",https://static.wixstatic.com/media/3df2bb_b94e97bfd39448358e05d99dc47eabc9~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,342,342,Natole store,2ea1d8db-0244-5eb4-fb92-1fdd1c46cc6e,true,new,,,,,,
2091d079-1ed7-8bdc-f315-bc4250257131,https://www.natole.store/product-page/%D1%81%D0%B8%D1%80-%D0%BF%D0%BB%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9-%D1%82%D1%80%D1%8E%D1%84%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D0%B9-%D0%BC%D1%83%D1%81-%D0%B7-%D0%B3%D1%80%D0%B8%D0%B1%D0%B0%D0%BC%D0%B8?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сир плавлений «ТРЮФЕЛЬНИЙ МУС З ГРИБАМИ» ,instock,"<p>Сир плавлений пастоподібний «ТРЮФЕЛЬНИЙ МУС З ГРИБАМИ» 60% миру в сухій речовині. СКЛАД: вода питна, сур розсільний</p><p>Моцарелла-28,6%, масто вершкове, вершки з коров'ячого молока-4,8%, молоко сухе</p><p>знежирене, емульгуюча сіль (поліфосфати натрію), гриби сушені-0,6%, паста з трюфеля-0,3% (трюфель чорний 90%, оливкова олія, сіль кухоння (79у%: зінізатор (карагенан, хлорид калію, декстроза).</p>",https://static.wixstatic.com/media/3df2bb_9cff6739d47f4b3db5940c26170dc65a~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,49,49,Natole store,2091d079-1ed7-8bdc-f315-bc4250257131,true,new,,,,,0.13 kg,https://static.wixstatic.com/media/3df2bb_5b44a829b10a43ce8b3e3432fb2fd455~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg
b205a1b4-938f-63ff-9d77-f65e297991b1,https://www.natole.store/product-page/%D1%81%D0%B8%D1%80-%D0%BF%D0%BB%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9-%D0%B2%D0%B5%D1%80%D1%88%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9-%D0%BC%D1%83%D1%81?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сир плавлений  «ВЕРШКОВИЙ МУС»,instock,"<p>Сир плавлений пастоподібний «ВЕРШКОВИЙ МУС» 60% жиру в сухій речовині. СКЛАД: вода питна, сир розсільний Моцарелла-28,6%, масло вершкове, вершки з коровʼячого молока-4,8%, молоко сухе знежирене, емульгуюча сіль (поліфосфати натрію), стабілізатор (карагенан, хлорид калію, декстроза).</p>",https://static.wixstatic.com/media/3df2bb_350b8416d1b742a7809be664679ffdab~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,45,45,Natole store,b205a1b4-938f-63ff-9d77-f65e297991b1,true,new,,,,,,https://static.wixstatic.com/media/3df2bb_82690afa979a470cb6821262f152368d~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg
b8039a99-8d7f-6daa-785b-17e0d51528fb,https://www.natole.store/product-page/%D1%81%D0%B8%D1%80-%D0%BF%D0%BB%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9-%D1%88%D0%B8%D0%BD%D0%BA%D0%BE%D0%B2%D0%B8%D1%86-%D0%BC%D1%83%D1%81-%D0%BF%D1%80%D0%BE%D1%88%D1%83%D1%82%D1%82%D0%BE?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сир плавлений «ШИНКОВИЙ МУС ПРОШУТТО»,instock,"<p>Сир плавлений пастоподібний «ШИНКОВИЙ МУС ПРОШУТТО» 60% жиру в сухій речовині. СКЛАД: вода питна, сир розсільний Моцарелла-28,6%, масло вершкове, шинка свиняча-6% (мʼясо свинини, сіль кухонна, цукор, перець чорний, консервант нітрит натрію), вершки з коровʼячого молока-4,8%, молоко сухе знежирене, емульгуюча сіль (поліфосфати натрію), прошутто-1% (мʼясо свинини, сіль кухонна, цукор, перець чорний, консервант нітрит натрію), стабілізатор (карагенан, хлорид калію, декстроза).</p>",https://static.wixstatic.com/media/3df2bb_61a9b89442cd422a9a0efe8b9d01cd55~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,49,49,Natole store,b8039a99-8d7f-6daa-785b-17e0d51528fb,true,new,,,,,,https://static.wixstatic.com/media/3df2bb_f2b865b5ed6949f49b70728c1b19ecc4~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg
77d225ad-8908-ef56-3607-fbffd1b49bc2,https://www.natole.store/product-page/%D1%85%D1%80%D1%83%D0%BC%D0%BA%D0%B8%D0%B9-%D1%81%D0%B8%D1%80-0-5%D0%BA%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Хрумкий Сир  0.5кг,instock,"<p>Хрумкий сир </p><p></p><p>Склад: сир твердий, сіль харчова, без ГМО</p><p>Поживна цінність 100г продукту: білки - 30,5г; жири - 17,5 г; вуглеводи - Ог.</p><p>Енергетична цінність (калорійність) 100г продукту - 262 ккал.</p><p>0 / 2</p><p>Зберігати: за температури не вище +25 С та відносної вологості повітря не більше 75% у вентильованих приміщеннях.</p>",https://static.wixstatic.com/media/3df2bb_d2dc578747d849db9313cdb4e49bfac3~mv2.jpg/v1/fit/w_2160%2Ch_2160%2Cq_90/file.jpg,390,390,Natole store,77d225ad-8908-ef56-3607-fbffd1b49bc2,true,new,,,,,0.5 kg,
a54dd613-8cf8-84ce-3997-dcf764a3ed28,https://www.natole.store/product-page/%D1%85%D1%80%D1%83%D0%BC%D0%BA%D0%B8%D0%B9-%D1%81%D0%B8%D1%80-premium-0-400-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Хрумкий сир Premium 0.400 грам ,instock,"<p>Хрумкий сир Premium</p><p>Склад: сир Моцарелла , сіль харчова, без ГМО</p><p>Поживна цінність 100г продукту: білки - 30,5г; жири - 17,5 г; вуглеводи - Ог.</p><p>Енергетична цінність (калорійність) 100г продукту - 262 ккал.</p><p>0 / 2</p><p>Зберігати: за температури не вище +25 С та відносної вологості повітря не більше 75% у вентильованих приміщеннях.</p>",https://static.wixstatic.com/media/3df2bb_24cf7afb90ff4d44bfbd0a25e7d244fa~mv2.jpg/v1/fit/w_1936%2Ch_1936%2Cq_90/file.jpg,390,390,Natole store,a54dd613-8cf8-84ce-3997-dcf764a3ed28,true,new,,,,,,
136b13fb-9dca-6f82-b171-58ad7e3cc28f,https://www.natole.store/product-page/%D1%85%D1%80%D1%83%D0%BC%D0%BA%D0%B8%D0%B9-%D1%81%D0%B8%D1%80-mini-0-5?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Хрумкий сир mini  0,5",instock,"<p>Хрумкий сир Mini</p><p>Склад: сир твердий, сіль харчова, без ГМО</p><p>Поживна цінність 100г продукту: білки - 30,5г; жири - 17,5 г; вуглеводи - Ог.</p><p>Енергетична цінність (калорійність) 100г продукту - 262 ккал.</p><p>0 / 2</p><p>Зберігати: за температури не вище +25 С та відносної вологості повітря не більше 75% у вентильованих приміщеннях.</p>",https://static.wixstatic.com/media/3df2bb_f32543f395f3431e92d3ed2fd0472d2b~mv2.jpg/v1/fit/w_2160%2Ch_2160%2Cq_90/file.jpg,345,345,Natole store,136b13fb-9dca-6f82-b171-58ad7e3cc28f,true,new,,,,,,
98f036b6-f90f-0503-16eb-5de6ebb55dd4,https://www.natole.store/product-page/%D0%B4%D0%B6%D0%B5%D1%80%D0%BA%D0%B8-%D0%BA%D1%83%D1%80%D0%BA%D0%B8-%D1%8F%D0%BD%D1%82%D0%B0%D1%80%D0%BD%D1%96-0-5?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Джерка  «Янтарна»  0.5,instock,"<p>Курячі чипси з додаванням Паприки та суміші перців – це смачна натуральна закуска до пива, виготовлена з куриного філе з додаванням натуральних спецій.</p>",https://static.wixstatic.com/media/3df2bb_f2432f263fde48af99c88e707b2c3605~mv2.jpg/v1/fit/w_2250%2Ch_3000%2Cq_90/file.jpg,390,390,Natole store,98f036b6-f90f-0503-16eb-5de6ebb55dd4,true,new,,,,,0.5 kg,https://static.wixstatic.com/media/3df2bb_ffefae345c1142f991b8f7989113b2a5~mv2.jpg/v1/fit/w_2250%2Ch_3000%2Cq_90/file.jpg
461ddc19-adf4-de59-5768-f2d6008e8e0d,https://www.natole.store/product-page/%D0%B4%D0%B6%D0%B5%D1%80%D0%BA%D0%B8-%D0%BA%D1%83%D1%80%D0%BA%D0%B8-%D0%B7-%D1%87%D0%B0%D1%81%D0%BD%D0%B8%D0%BA%D0%BE%D0%BC-0-5?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Джерки  з часником ""Natole"" 0,5",instock,"<p>Курячі чипси з додаванням натурального Часнику– це смачна натуральна закуска до пива, виготовлена з куриного філе з додаванням натуральних спецій.</p>",https://static.wixstatic.com/media/3df2bb_25d31fc67e324dcf97ff50ba8a5faa81~mv2.jpg/v1/fit/w_2250%2Ch_3000%2Cq_90/file.jpg,390,390,Natole store,461ddc19-adf4-de59-5768-f2d6008e8e0d,true,new,,,,,0.5 kg,"https://static.wixstatic.com/media/3df2bb_e3406c72a0e144fe9eb799c4bdab9b74~mv2.jpg/v1/fit/w_2250%2Ch_3000%2Cq_90/file.jpg,https://static.wixstatic.com/media/3df2bb_3dae62175c3c43d391494a37dc91ba2a~mv2.jpg/v1/fit/w_1478%2Ch_1478%2Cq_90/file.jpg"
d3a49e35-d9da-2aad-712e-7ec6e4c1c210,https://www.natole.store/product-page/%D1%81%D1%83%D1%88%D0%B5%D0%BD%D0%B0-%D0%BA%D1%80%D0%B5%D0%B2%D0%B5%D1%82%D0%BA%D0%B0-%D0%B7-%D1%81%D1%96%D0%BB%D0%BB%D1%8E-500%D0%B3?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сушена креветка сіль 500г,instock,<p>Сушена креветка з сіллю ( Канада)</p><p></p><p>Повністю готова до вживання</p><p>Фасування 0.500кг</p>,https://static.wixstatic.com/media/3df2bb_2c6b95d021f74a8fa4c8a05bdb8bf600~mv2.jpg/v1/fit/w_934%2Ch_934%2Cq_90/file.jpg,514,514,Natole store,d3a49e35-d9da-2aad-712e-7ec6e4c1c210,true,new,,,,,,
346bbb3c-2261-9669-0460-07ac1397db06,https://www.natole.store/product-page/%D1%81%D0%BE%D0%BB%D0%BE%D0%BC%D0%BA%D0%B0-%D1%81%D0%B2%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0-%D0%B7-%D0%B2%D0%B8%D1%88%D0%BD%D0%B5%D1%8E?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Соломка свинина з вишнею ""Natole""  500 грам",instock,<p>Сушені ковбаски зі свинини вищого ґатунку з додаванням подрібненої сушеною вишнею </p>,https://static.wixstatic.com/media/3df2bb_5d9f10f8bfae495faf98cee8101e9dc1~mv2.jpg/v1/fit/w_2250%2Ch_3000%2Cq_90/file.jpg,390,390,Natole store,346bbb3c-2261-9669-0460-07ac1397db06,true,new,,,,,0.5 kg,
3f702b61-d822-0a57-3336-33b92e2a6943,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D1%81%D0%B2%D0%B8%D0%BD%D0%B8%D0%BD%D0%B8-%D1%81%D1%83%D1%88%D0%B5%D0%BD%D1%96-%D0%B7-%D0%B2%D0%B8%D1%88%D0%BD%D0%B5%D1%8E-500%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Свинина - Вишня ""Natole""  500грам",instock,<p>Чіпси зі свинини з додаванням подрібненної сушеної вишні </p><p></p><p>Фасування 0.500 кг</p>,https://static.wixstatic.com/media/3df2bb_ec1fd1b233d74b9889d558c33ec4887a~mv2.jpg/v1/fit/w_2250%2Ch_3000%2Cq_90/file.jpg,468,468,Natole store,3f702b61-d822-0a57-3336-33b92e2a6943,true,new,,,,,,
